Calc_Ramp_Ex_nm	Calc_Ramp_Rt_nm	Defl_V_Ex	Defl_V_Rt	
1.367188e+02	3.623047e+02	-2.625000e-01	-2.608875e+00	
1.376953e+02	3.613281e+02	-2.613750e-01	-2.630250e+00	
1.386719e+02	3.603516e+02	-2.625000e-01	-2.647500e+00	
1.396484e+02	3.593750e+02	-2.625000e-01	-2.667750e+00	
1.406250e+02	3.583984e+02	-2.602500e-01	-2.685000e+00	
1.416016e+02	3.574219e+02	-2.610000e-01	-2.705250e+00	
1.425781e+02	3.564453e+02	-2.598750e-01	-2.725500e+00	
1.435547e+02	3.554688e+02	-2.640000e-01	-2.741250e+00	
1.445313e+02	3.544922e+02	-2.613750e-01	-2.761875e+00	
1.455078e+02	3.535156e+02	-2.632500e-01	-2.778000e+00	
1.464844e+02	3.525391e+02	-2.625000e-01	-2.796750e+00	
1.474609e+02	3.515625e+02	-2.621250e-01	-2.815500e+00	
1.484375e+02	3.505859e+02	-2.625000e-01	-2.832750e+00	
1.494141e+02	3.496094e+02	-2.606250e-01	-2.852625e+00	
1.503906e+02	3.486328e+02	-2.636250e-01	-2.870625e+00	
1.513672e+02	3.476563e+02	-2.610000e-01	-2.889375e+00	
1.523438e+02	3.466797e+02	-2.625000e-01	-2.907750e+00	
1.533203e+02	3.457031e+02	-2.606250e-01	-2.925750e+00	
1.542969e+02	3.447266e+02	-2.606250e-01	-2.944500e+00	
1.552734e+02	3.437500e+02	-2.621250e-01	-2.962125e+00	
1.562500e+02	3.427734e+02	-2.647500e-01	-2.980125e+00	
1.572266e+02	3.417969e+02	-2.632500e-01	-2.998875e+00	
1.582031e+02	3.408203e+02	-2.602500e-01	-3.017250e+00	
1.591797e+02	3.398438e+02	-2.643750e-01	-3.037125e+00	
1.601563e+02	3.388672e+02	-2.621250e-01	-3.054375e+00	
1.611328e+02	3.378906e+02	-2.640000e-01	-3.075375e+00	
1.621094e+02	3.369141e+02	-2.632500e-01	-3.093375e+00	
1.630859e+02	3.359375e+02	-2.602500e-01	-3.110625e+00	
1.640625e+02	3.349609e+02	-2.613750e-01	-3.130500e+00	
1.650391e+02	3.339844e+02	-2.662500e-01	-3.146250e+00	
1.660156e+02	3.330078e+02	-2.628750e-01	-3.166125e+00	
1.669922e+02	3.320313e+02	-2.617500e-01	-3.184125e+00	
1.679688e+02	3.310547e+02	-2.606250e-01	-3.201375e+00	
1.689453e+02	3.300781e+02	-2.632500e-01	-3.221250e+00	
1.699219e+02	3.291016e+02	-2.610000e-01	-3.238875e+00	
1.708984e+02	3.281250e+02	-2.628750e-01	-3.260625e+00	
1.718750e+02	3.271484e+02	-2.643750e-01	-3.279000e+00	
1.728516e+02	3.261719e+02	-2.598750e-01	-3.297750e+00	
1.738281e+02	3.251953e+02	-2.621250e-01	-3.315750e+00	
1.748047e+02	3.242188e+02	-2.610000e-01	-3.334500e+00	
1.757813e+02	3.232422e+02	-2.621250e-01	-3.355125e+00	
1.767578e+02	3.222656e+02	-2.655000e-01	-3.372750e+00	
1.777344e+02	3.212891e+02	-2.621250e-01	-3.391125e+00	
1.787109e+02	3.203125e+02	-2.628750e-01	-3.409500e+00	
1.796875e+02	3.193359e+02	-2.647500e-01	-3.428625e+00	
1.806641e+02	3.183594e+02	-2.655000e-01	-3.448875e+00	
1.816406e+02	3.173828e+02	-2.640000e-01	-3.466500e+00	
1.826172e+02	3.164063e+02	-2.632500e-01	-3.486750e+00	
1.835938e+02	3.154297e+02	-2.606250e-01	-3.504750e+00	
1.845703e+02	3.144531e+02	-2.647500e-01	-3.523125e+00	
1.855469e+02	3.134766e+02	-2.643750e-01	-3.541875e+00	
1.865234e+02	3.125000e+02	-2.606250e-01	-3.560625e+00	
1.875000e+02	3.115234e+02	-2.625000e-01	-3.579000e+00	
1.884766e+02	3.105469e+02	-2.602500e-01	-3.597375e+00	
1.894531e+02	3.095703e+02	-2.613750e-01	-3.615375e+00	
1.904297e+02	3.085938e+02	-2.613750e-01	-3.633000e+00	
1.914063e+02	3.076172e+02	-2.628750e-01	-3.653250e+00	
1.923828e+02	3.066406e+02	-2.606250e-01	-3.671625e+00	
1.933594e+02	3.056641e+02	-2.617500e-01	-3.691500e+00	
1.943359e+02	3.046875e+02	-2.617500e-01	-3.709125e+00	
1.953125e+02	3.037109e+02	-2.628750e-01	-3.727125e+00	
1.962891e+02	3.027344e+02	-2.636250e-01	-3.746625e+00	
1.972656e+02	3.017578e+02	-2.602500e-01	-3.763500e+00	
1.982422e+02	3.007813e+02	-2.613750e-01	-3.781500e+00	
1.992188e+02	2.998047e+02	-2.632500e-01	-3.798750e+00	
2.001953e+02	2.988281e+02	-2.583750e-01	-3.816750e+00	
2.011719e+02	2.978516e+02	-2.651250e-01	-3.835125e+00	
2.021484e+02	2.968750e+02	-2.621250e-01	-3.852000e+00	
2.031250e+02	2.958984e+02	-2.606250e-01	-3.871500e+00	
2.041016e+02	2.949219e+02	-2.602500e-01	-3.889125e+00	
2.050781e+02	2.939453e+02	-2.632500e-01	-3.908250e+00	
2.060547e+02	2.929688e+02	-2.602500e-01	-3.926625e+00	
2.070313e+02	2.919922e+02	-2.625000e-01	-3.943875e+00	
2.080078e+02	2.910156e+02	-2.636250e-01	-3.963750e+00	
2.089844e+02	2.900391e+02	-2.621250e-01	-3.982125e+00	
2.099609e+02	2.890625e+02	-2.628750e-01	-3.999000e+00	
2.109375e+02	2.880859e+02	-2.621250e-01	-4.016625e+00	
2.119141e+02	2.871094e+02	-2.613750e-01	-4.034625e+00	
2.128906e+02	2.861328e+02	-2.606250e-01	-4.053375e+00	
2.138672e+02	2.851563e+02	-2.617500e-01	-4.071000e+00	
2.148438e+02	2.841797e+02	-2.617500e-01	-4.089375e+00	
2.158203e+02	2.832031e+02	-2.602500e-01	-4.106250e+00	
2.167969e+02	2.822266e+02	-2.617500e-01	-4.124625e+00	
2.177734e+02	2.812500e+02	-2.643750e-01	-4.143375e+00	
2.187500e+02	2.802734e+02	-2.613750e-01	-4.161375e+00	
2.197266e+02	2.792969e+02	-2.636250e-01	-4.179750e+00	
2.207031e+02	2.783203e+02	-2.598750e-01	-4.197375e+00	
2.216797e+02	2.773438e+02	-2.628750e-01	-4.215375e+00	
2.226563e+02	2.763672e+02	-2.628750e-01	-4.234875e+00	
2.236328e+02	2.753906e+02	-2.606250e-01	-4.252125e+00	
2.246094e+02	2.744141e+02	-2.613750e-01	-4.271625e+00	
2.255859e+02	2.734375e+02	-2.602500e-01	-4.287750e+00	
2.265625e+02	2.724609e+02	-2.632500e-01	-4.305750e+00	
2.275391e+02	2.714844e+02	-2.643750e-01	-4.325250e+00	
2.285156e+02	2.705078e+02	-2.617500e-01	-4.342875e+00	
2.294922e+02	2.695313e+02	-2.621250e-01	-4.362375e+00	
2.304688e+02	2.685547e+02	-2.636250e-01	-4.380000e+00	
2.314453e+02	2.675781e+02	-2.647500e-01	-4.398750e+00	
2.324219e+02	2.666016e+02	-2.636250e-01	-4.417500e+00	
2.333984e+02	2.656250e+02	-2.587500e-01	-4.434750e+00	
2.343750e+02	2.646484e+02	-2.666250e-01	-4.452750e+00	
2.353516e+02	2.636719e+02	-2.613750e-01	-4.469625e+00	
2.363281e+02	2.626953e+02	-2.655000e-01	-4.488375e+00	
2.373047e+02	2.617188e+02	-2.613750e-01	-4.507125e+00	
2.382813e+02	2.607422e+02	-2.640000e-01	-4.525875e+00	
2.392578e+02	2.597656e+02	-2.617500e-01	-4.545750e+00	
2.402344e+02	2.587891e+02	-2.647500e-01	-4.563375e+00	
2.412109e+02	2.578125e+02	-2.632500e-01	-4.580250e+00	
2.421875e+02	2.568359e+02	-2.636250e-01	-4.597125e+00	
2.431641e+02	2.558594e+02	-2.651250e-01	-4.614375e+00	
2.441406e+02	2.548828e+02	-2.636250e-01	-4.632375e+00	
2.451172e+02	2.539063e+02	-2.662500e-01	-4.649250e+00	
2.460938e+02	2.529297e+02	-2.602500e-01	-4.666875e+00	
2.470703e+02	2.519531e+02	-2.655000e-01	-4.685625e+00	
2.480469e+02	2.509766e+02	-2.628750e-01	-4.703625e+00	
2.490234e+02	2.500000e+02	-2.625000e-01	-4.720875e+00	
2.500000e+02	2.490234e+02	-2.655000e-01	-4.738125e+00	
2.509766e+02	2.480469e+02	-2.643750e-01	-4.755375e+00	
2.519531e+02	2.470703e+02	-2.666250e-01	-4.771500e+00	
2.529297e+02	2.460938e+02	-2.647500e-01	-4.788750e+00	
2.539063e+02	2.451172e+02	-2.640000e-01	-4.806000e+00	
2.548828e+02	2.441406e+02	-2.647500e-01	-4.823625e+00	
2.558594e+02	2.431641e+02	-2.640000e-01	-4.842375e+00	
2.568359e+02	2.421875e+02	-2.640000e-01	-4.859250e+00	
2.578125e+02	2.412109e+02	-2.632500e-01	-4.877250e+00	
2.587891e+02	2.402344e+02	-2.647500e-01	-4.896000e+00	
2.597656e+02	2.392578e+02	-2.662500e-01	-4.913250e+00	
2.607422e+02	2.382813e+02	-2.647500e-01	-4.930875e+00	
2.617188e+02	2.373047e+02	-2.640000e-01	-4.947750e+00	
2.626953e+02	2.363281e+02	-2.651250e-01	-4.964625e+00	
2.636719e+02	2.353516e+02	-2.655000e-01	-4.981875e+00	
2.646484e+02	2.343750e+02	-2.643750e-01	-4.999125e+00	
2.656250e+02	2.333984e+02	-2.628750e-01	-5.016000e+00	
2.666016e+02	2.324219e+02	-2.632500e-01	-5.034000e+00	
2.675781e+02	2.314453e+02	-2.628750e-01	-5.051625e+00	
2.685547e+02	2.304688e+02	-2.673750e-01	-5.070000e+00	
2.695313e+02	2.294922e+02	-2.662500e-01	-5.088750e+00	
2.705078e+02	2.285156e+02	-2.651250e-01	-5.106750e+00	
2.714844e+02	2.275391e+02	-2.606250e-01	-5.125500e+00	
2.724609e+02	2.265625e+02	-2.640000e-01	-5.143500e+00	
2.734375e+02	2.255859e+02	-2.628750e-01	-5.160750e+00	
2.744141e+02	2.246094e+02	-2.636250e-01	-5.179125e+00	
2.753906e+02	2.236328e+02	-2.658750e-01	-5.195625e+00	
2.763672e+02	2.226563e+02	-2.636250e-01	-5.213625e+00	
2.773438e+02	2.216797e+02	-2.647500e-01	-5.229375e+00	
2.783203e+02	2.207031e+02	-2.662500e-01	-5.247375e+00	
2.792969e+02	2.197266e+02	-2.651250e-01	-5.265000e+00	
2.802734e+02	2.187500e+02	-2.632500e-01	-5.281500e+00	
2.812500e+02	2.177734e+02	-2.662500e-01	-5.298750e+00	
2.822266e+02	2.167969e+02	-2.628750e-01	-5.314500e+00	
2.832031e+02	2.158203e+02	-2.662500e-01	-5.331000e+00	
2.841797e+02	2.148438e+02	-2.655000e-01	-5.292750e+00	
2.851563e+02	2.138672e+02	-2.662500e-01	-3.990000e-01	
2.861328e+02	2.128906e+02	-2.643750e-01	-2.793750e-01	
2.871094e+02	2.119141e+02	-2.655000e-01	-2.827500e-01	
2.880859e+02	2.109375e+02	-2.625000e-01	-2.782500e-01	
2.890625e+02	2.099609e+02	-2.651250e-01	-2.775000e-01	
2.900391e+02	2.089844e+02	-2.621250e-01	-2.778750e-01	
2.910156e+02	2.080078e+02	-2.632500e-01	-2.793750e-01	
2.919922e+02	2.070313e+02	-2.613750e-01	-2.793750e-01	
2.929688e+02	2.060547e+02	-2.628750e-01	-2.801250e-01	
2.939453e+02	2.050781e+02	-2.681250e-01	-2.771250e-01	
2.949219e+02	2.041016e+02	-2.636250e-01	-2.752500e-01	
2.958984e+02	2.031250e+02	-2.640000e-01	-2.748750e-01	
2.968750e+02	2.021484e+02	-2.636250e-01	-2.760000e-01	
2.978516e+02	2.011719e+02	-2.613750e-01	-2.763750e-01	
2.988281e+02	2.001953e+02	-2.621250e-01	-2.793750e-01	
2.998047e+02	1.992188e+02	-2.655000e-01	-2.763750e-01	
3.007813e+02	1.982422e+02	-2.651250e-01	-2.790000e-01	
3.017578e+02	1.972656e+02	-2.643750e-01	-2.737500e-01	
3.027344e+02	1.962891e+02	-2.658750e-01	-2.767500e-01	
3.037109e+02	1.953125e+02	-2.628750e-01	-2.748750e-01	
3.046875e+02	1.943359e+02	-2.643750e-01	-2.752500e-01	
3.056641e+02	1.933594e+02	-2.655000e-01	-2.745000e-01	
3.066406e+02	1.923828e+02	-2.610000e-01	-2.756250e-01	
3.076172e+02	1.914063e+02	-2.640000e-01	-2.733750e-01	
3.085938e+02	1.904297e+02	-2.621250e-01	-2.771250e-01	
3.095703e+02	1.894531e+02	-2.658750e-01	-2.733750e-01	
3.105469e+02	1.884766e+02	-2.632500e-01	-2.745000e-01	
3.115234e+02	1.875000e+02	-2.640000e-01	-2.737500e-01	
3.125000e+02	1.865234e+02	-2.628750e-01	-2.756250e-01	
3.134766e+02	1.855469e+02	-2.640000e-01	-2.767500e-01	
3.144531e+02	1.845703e+02	-2.643750e-01	-2.767500e-01	
3.154297e+02	1.835938e+02	-2.643750e-01	-2.741250e-01	
3.164063e+02	1.826172e+02	-2.685000e-01	-2.737500e-01	
3.173828e+02	1.816406e+02	-2.636250e-01	-2.752500e-01	
3.183594e+02	1.806641e+02	-2.647500e-01	-2.726250e-01	
3.193359e+02	1.796875e+02	-2.621250e-01	-2.730000e-01	
3.203125e+02	1.787109e+02	-2.655000e-01	-2.741250e-01	
3.212891e+02	1.777344e+02	-2.636250e-01	-2.756250e-01	
3.222656e+02	1.767578e+02	-2.643750e-01	-2.715000e-01	
3.232422e+02	1.757813e+02	-2.636250e-01	-2.730000e-01	
3.242188e+02	1.748047e+02	-2.628750e-01	-2.730000e-01	
3.251953e+02	1.738281e+02	-2.651250e-01	-2.722500e-01	
3.261719e+02	1.728516e+02	-2.625000e-01	-2.745000e-01	
3.271484e+02	1.718750e+02	-2.647500e-01	-2.760000e-01	
3.281250e+02	1.708984e+02	-2.632500e-01	-2.707500e-01	
3.291016e+02	1.699219e+02	-2.636250e-01	-2.741250e-01	
3.300781e+02	1.689453e+02	-2.643750e-01	-2.745000e-01	
3.310547e+02	1.679688e+02	-2.640000e-01	-2.718750e-01	
3.320313e+02	1.669922e+02	-2.621250e-01	-2.722500e-01	
3.330078e+02	1.660156e+02	-2.640000e-01	-2.733750e-01	
3.339844e+02	1.650391e+02	-2.636250e-01	-2.737500e-01	
3.349609e+02	1.640625e+02	-2.636250e-01	-2.715000e-01	
3.359375e+02	1.630859e+02	-2.617500e-01	-2.726250e-01	
3.369141e+02	1.621094e+02	-2.640000e-01	-2.722500e-01	
3.378906e+02	1.611328e+02	-2.610000e-01	-2.730000e-01	
3.388672e+02	1.601563e+02	-2.632500e-01	-2.726250e-01	
3.398438e+02	1.591797e+02	-2.658750e-01	-2.748750e-01	
3.408203e+02	1.582031e+02	-2.632500e-01	-2.711250e-01	
3.417969e+02	1.572266e+02	-2.625000e-01	-2.730000e-01	
3.427734e+02	1.562500e+02	-2.636250e-01	-2.748750e-01	
3.437500e+02	1.552734e+02	-2.647500e-01	-2.700000e-01	
3.447266e+02	1.542969e+02	-2.662500e-01	-2.733750e-01	
3.457031e+02	1.533203e+02	-2.636250e-01	-2.748750e-01	
3.466797e+02	1.523438e+02	-2.640000e-01	-2.733750e-01	
3.476563e+02	1.513672e+02	-2.621250e-01	-2.748750e-01	
3.486328e+02	1.503906e+02	-2.651250e-01	-2.726250e-01	
3.496094e+02	1.494141e+02	-2.606250e-01	-2.726250e-01	
3.505859e+02	1.484375e+02	-2.655000e-01	-2.752500e-01	
3.515625e+02	1.474609e+02	-2.628750e-01	-2.715000e-01	
3.525391e+02	1.464844e+02	-2.651250e-01	-2.722500e-01	
3.535156e+02	1.455078e+02	-2.632500e-01	-2.718750e-01	
3.544922e+02	1.445313e+02	-2.613750e-01	-2.715000e-01	
3.554688e+02	1.435547e+02	-2.636250e-01	-2.711250e-01	
3.564453e+02	1.425781e+02	-2.643750e-01	-2.722500e-01	
3.574219e+02	1.416016e+02	-2.673750e-01	-2.771250e-01	
3.583984e+02	1.406250e+02	-2.647500e-01	-2.733750e-01	
3.593750e+02	1.396484e+02	-2.613750e-01	-2.752500e-01	
3.603516e+02	1.386719e+02	-2.621250e-01	-2.718750e-01	
3.613281e+02	1.376953e+02	-2.662500e-01	-2.726250e-01	
3.623047e+02	1.367188e+02	-2.643750e-01	-2.726250e-01	
3.632813e+02	1.357422e+02	-2.651250e-01	-2.722500e-01	
3.642578e+02	1.347656e+02	-2.632500e-01	-2.726250e-01	
3.652344e+02	1.337891e+02	-2.681250e-01	-2.733750e-01	
3.662109e+02	1.328125e+02	-2.643750e-01	-2.730000e-01	
3.671875e+02	1.318359e+02	-2.647500e-01	-2.737500e-01	
3.681641e+02	1.308594e+02	-2.647500e-01	-2.748750e-01	
3.691406e+02	1.298828e+02	-2.647500e-01	-2.745000e-01	
3.701172e+02	1.289063e+02	-2.658750e-01	-2.745000e-01	
3.710938e+02	1.279297e+02	-2.647500e-01	-2.733750e-01	
3.720703e+02	1.269531e+02	-2.662500e-01	-2.745000e-01	
3.730469e+02	1.259766e+02	-2.651250e-01	-2.737500e-01	
3.740234e+02	1.250000e+02	-2.662500e-01	-2.741250e-01	
3.750000e+02	1.240234e+02	-2.640000e-01	-2.730000e-01	
3.759766e+02	1.230469e+02	-2.640000e-01	-2.752500e-01	
3.769531e+02	1.220703e+02	-2.636250e-01	-2.760000e-01	
3.779297e+02	1.210938e+02	-2.640000e-01	-2.752500e-01	
3.789063e+02	1.201172e+02	-2.651250e-01	-2.718750e-01	
3.798828e+02	1.191406e+02	-2.625000e-01	-2.748750e-01	
3.808594e+02	1.181641e+02	-2.636250e-01	-2.726250e-01	
3.818359e+02	1.171875e+02	-2.640000e-01	-2.726250e-01	
3.828125e+02	1.162109e+02	-2.640000e-01	-2.745000e-01	
3.837891e+02	1.152344e+02	-2.632500e-01	-2.726250e-01	
3.847656e+02	1.142578e+02	-2.647500e-01	-2.745000e-01	
3.857422e+02	1.132813e+02	-2.628750e-01	-2.730000e-01	
3.867188e+02	1.123047e+02	-2.643750e-01	-2.737500e-01	
