Calc_Ramp_Ex_nm	Calc_Ramp_Rt_nm	Defl_V_Ex	Defl_V_Rt	
7.324219e+01	4.257813e+02	-3.843750e-01	-1.476375e+00	
7.421875e+01	4.248047e+02	-3.866250e-01	-1.495500e+00	
7.519531e+01	4.238281e+02	-3.866250e-01	-1.513125e+00	
7.617188e+01	4.228516e+02	-3.866250e-01	-1.532625e+00	
7.714844e+01	4.218750e+02	-3.885000e-01	-1.550250e+00	
7.812500e+01	4.208984e+02	-3.866250e-01	-1.569000e+00	
7.910156e+01	4.199219e+02	-3.840000e-01	-1.587750e+00	
8.007813e+01	4.189453e+02	-3.888750e-01	-1.604625e+00	
8.105469e+01	4.179688e+02	-3.870000e-01	-1.624500e+00	
8.203125e+01	4.169922e+02	-3.843750e-01	-1.641375e+00	
8.300781e+01	4.160156e+02	-3.870000e-01	-1.660500e+00	
8.398438e+01	4.150391e+02	-3.873750e-01	-1.680375e+00	
8.496094e+01	4.140625e+02	-3.870000e-01	-1.695375e+00	
8.593750e+01	4.130859e+02	-3.851250e-01	-1.716375e+00	
8.691406e+01	4.121094e+02	-3.836250e-01	-1.735125e+00	
8.789063e+01	4.111328e+02	-3.840000e-01	-1.753125e+00	
8.886719e+01	4.101563e+02	-3.881250e-01	-1.771500e+00	
8.984375e+01	4.091797e+02	-3.881250e-01	-1.789125e+00	
9.082031e+01	4.082031e+02	-3.836250e-01	-1.807875e+00	
9.179688e+01	4.072266e+02	-3.881250e-01	-1.827000e+00	
9.277344e+01	4.062500e+02	-3.843750e-01	-1.844625e+00	
9.375000e+01	4.052734e+02	-3.870000e-01	-1.864125e+00	
9.472656e+01	4.042969e+02	-3.855000e-01	-1.882125e+00	
9.570313e+01	4.033203e+02	-3.881250e-01	-1.902000e+00	
9.667969e+01	4.023438e+02	-3.896250e-01	-1.919625e+00	
9.765625e+01	4.013672e+02	-3.866250e-01	-1.936875e+00	
9.863281e+01	4.003906e+02	-3.847500e-01	-1.956000e+00	
9.960938e+01	3.994141e+02	-3.862500e-01	-1.972125e+00	
1.005859e+02	3.984375e+02	-3.843750e-01	-1.990875e+00	
1.015625e+02	3.974609e+02	-3.843750e-01	-2.008500e+00	
1.025391e+02	3.964844e+02	-3.851250e-01	-2.026875e+00	
1.035156e+02	3.955078e+02	-3.836250e-01	-2.044500e+00	
1.044922e+02	3.945313e+02	-3.851250e-01	-2.062500e+00	
1.054688e+02	3.935547e+02	-3.855000e-01	-2.081625e+00	
1.064453e+02	3.925781e+02	-3.836250e-01	-2.098500e+00	
1.074219e+02	3.916016e+02	-3.873750e-01	-2.118750e+00	
1.083984e+02	3.906250e+02	-3.870000e-01	-2.135625e+00	
1.093750e+02	3.896484e+02	-3.858750e-01	-2.153625e+00	
1.103516e+02	3.886719e+02	-3.858750e-01	-2.171250e+00	
1.113281e+02	3.876953e+02	-3.855000e-01	-2.189625e+00	
1.123047e+02	3.867188e+02	-3.843750e-01	-2.208750e+00	
1.132813e+02	3.857422e+02	-3.870000e-01	-2.225625e+00	
1.142578e+02	3.847656e+02	-3.907500e-01	-2.242875e+00	
1.152344e+02	3.837891e+02	-3.873750e-01	-2.260125e+00	
1.162109e+02	3.828125e+02	-3.858750e-01	-2.278500e+00	
1.171875e+02	3.818359e+02	-3.877500e-01	-2.296500e+00	
1.181641e+02	3.808594e+02	-3.870000e-01	-2.313750e+00	
1.191406e+02	3.798828e+02	-3.832500e-01	-2.332125e+00	
1.201172e+02	3.789063e+02	-3.873750e-01	-2.349375e+00	
1.210938e+02	3.779297e+02	-3.911250e-01	-2.367375e+00	
1.220703e+02	3.769531e+02	-3.888750e-01	-2.385375e+00	
1.230469e+02	3.759766e+02	-3.873750e-01	-2.402625e+00	
1.240234e+02	3.750000e+02	-3.870000e-01	-2.421375e+00	
1.250000e+02	3.740234e+02	-3.881250e-01	-2.437125e+00	
1.259766e+02	3.730469e+02	-3.885000e-01	-2.455875e+00	
1.269531e+02	3.720703e+02	-3.873750e-01	-2.474250e+00	
1.279297e+02	3.710938e+02	-3.892500e-01	-2.491875e+00	
1.289063e+02	3.701172e+02	-3.881250e-01	-2.509125e+00	
1.298828e+02	3.691406e+02	-3.873750e-01	-2.526375e+00	
1.308594e+02	3.681641e+02	-3.877500e-01	-2.547750e+00	
1.318359e+02	3.671875e+02	-3.896250e-01	-2.565375e+00	
1.328125e+02	3.662109e+02	-3.892500e-01	-2.583000e+00	
1.337891e+02	3.652344e+02	-3.892500e-01	-1.783875e+00	
1.347656e+02	3.642578e+02	-3.892500e-01	-3.993750e-01	
1.357422e+02	3.632813e+02	-3.892500e-01	-3.960000e-01	
1.367188e+02	3.623047e+02	-3.911250e-01	-3.960000e-01	
1.376953e+02	3.613281e+02	-3.888750e-01	-3.948750e-01	
1.386719e+02	3.603516e+02	-3.907500e-01	-3.967500e-01	
1.396484e+02	3.593750e+02	-3.911250e-01	-3.941250e-01	
1.406250e+02	3.583984e+02	-3.885000e-01	-3.978750e-01	
1.416016e+02	3.574219e+02	-3.881250e-01	-3.982500e-01	
1.425781e+02	3.564453e+02	-3.881250e-01	-3.918750e-01	
1.435547e+02	3.554688e+02	-3.915000e-01	-3.941250e-01	
1.445313e+02	3.544922e+02	-3.926250e-01	-3.933750e-01	
1.455078e+02	3.535156e+02	-3.903750e-01	-3.930000e-01	
1.464844e+02	3.525391e+02	-3.911250e-01	-3.926250e-01	
1.474609e+02	3.515625e+02	-3.888750e-01	-3.941250e-01	
1.484375e+02	3.505859e+02	-3.903750e-01	-3.975000e-01	
1.494141e+02	3.496094e+02	-3.907500e-01	-3.937500e-01	
1.503906e+02	3.486328e+02	-3.907500e-01	-3.963750e-01	
1.513672e+02	3.476563e+02	-3.941250e-01	-3.915000e-01	
1.523438e+02	3.466797e+02	-3.911250e-01	-3.941250e-01	
1.533203e+02	3.457031e+02	-3.907500e-01	-3.948750e-01	
1.542969e+02	3.447266e+02	-3.915000e-01	-3.967500e-01	
1.552734e+02	3.437500e+02	-3.892500e-01	-3.941250e-01	
1.562500e+02	3.427734e+02	-3.892500e-01	-3.933750e-01	
1.572266e+02	3.417969e+02	-3.892500e-01	-3.960000e-01	
1.582031e+02	3.408203e+02	-3.870000e-01	-3.918750e-01	
1.591797e+02	3.398438e+02	-3.877500e-01	-3.963750e-01	
1.601563e+02	3.388672e+02	-3.870000e-01	-3.937500e-01	
1.611328e+02	3.378906e+02	-3.862500e-01	-3.948750e-01	
1.621094e+02	3.369141e+02	-3.855000e-01	-3.915000e-01	
1.630859e+02	3.359375e+02	-3.836250e-01	-3.922500e-01	
1.640625e+02	3.349609e+02	-3.877500e-01	-3.926250e-01	
1.650391e+02	3.339844e+02	-3.881250e-01	-3.941250e-01	
1.660156e+02	3.330078e+02	-3.858750e-01	-3.933750e-01	
1.669922e+02	3.320313e+02	-3.855000e-01	-3.948750e-01	
1.679688e+02	3.310547e+02	-3.873750e-01	-3.918750e-01	
1.689453e+02	3.300781e+02	-3.836250e-01	-3.896250e-01	
1.699219e+02	3.291016e+02	-3.843750e-01	-3.918750e-01	
1.708984e+02	3.281250e+02	-3.855000e-01	-3.945000e-01	
1.718750e+02	3.271484e+02	-3.862500e-01	-3.945000e-01	
1.728516e+02	3.261719e+02	-3.836250e-01	-3.930000e-01	
1.738281e+02	3.251953e+02	-3.817500e-01	-3.933750e-01	
1.748047e+02	3.242188e+02	-3.828750e-01	-3.971250e-01	
1.757813e+02	3.232422e+02	-3.858750e-01	-3.948750e-01	
1.767578e+02	3.222656e+02	-3.828750e-01	-3.963750e-01	
1.777344e+02	3.212891e+02	-3.791250e-01	-3.956250e-01	
1.787109e+02	3.203125e+02	-3.828750e-01	-3.941250e-01	
1.796875e+02	3.193359e+02	-3.840000e-01	-3.918750e-01	
1.806641e+02	3.183594e+02	-3.806250e-01	-3.952500e-01	
1.816406e+02	3.173828e+02	-3.806250e-01	-3.945000e-01	
1.826172e+02	3.164063e+02	-3.813750e-01	-3.967500e-01	
1.835938e+02	3.154297e+02	-3.828750e-01	-3.956250e-01	
1.845703e+02	3.144531e+02	-3.836250e-01	-3.941250e-01	
1.855469e+02	3.134766e+02	-3.806250e-01	-3.941250e-01	
1.865234e+02	3.125000e+02	-3.817500e-01	-3.930000e-01	
1.875000e+02	3.115234e+02	-3.836250e-01	-3.952500e-01	
1.884766e+02	3.105469e+02	-3.855000e-01	-3.918750e-01	
1.894531e+02	3.095703e+02	-3.888750e-01	-3.963750e-01	
1.904297e+02	3.085938e+02	-3.851250e-01	-3.945000e-01	
1.914063e+02	3.076172e+02	-3.851250e-01	-3.945000e-01	
1.923828e+02	3.066406e+02	-3.840000e-01	-3.915000e-01	
1.933594e+02	3.056641e+02	-3.862500e-01	-3.937500e-01	
1.943359e+02	3.046875e+02	-3.862500e-01	-3.907500e-01	
1.953125e+02	3.037109e+02	-3.855000e-01	-3.941250e-01	
1.962891e+02	3.027344e+02	-3.877500e-01	-3.945000e-01	
1.972656e+02	3.017578e+02	-3.896250e-01	-3.945000e-01	
1.982422e+02	3.007813e+02	-3.870000e-01	-3.922500e-01	
1.992188e+02	2.998047e+02	-3.877500e-01	-3.956250e-01	
2.001953e+02	2.988281e+02	-3.873750e-01	-3.937500e-01	
2.011719e+02	2.978516e+02	-3.877500e-01	-3.926250e-01	
2.021484e+02	2.968750e+02	-3.870000e-01	-3.930000e-01	
2.031250e+02	2.958984e+02	-3.877500e-01	-3.937500e-01	
2.041016e+02	2.949219e+02	-3.881250e-01	-3.915000e-01	
2.050781e+02	2.939453e+02	-3.911250e-01	-3.930000e-01	
2.060547e+02	2.929688e+02	-3.873750e-01	-3.930000e-01	
2.070313e+02	2.919922e+02	-3.885000e-01	-3.915000e-01	
2.080078e+02	2.910156e+02	-3.892500e-01	-3.945000e-01	
2.089844e+02	2.900391e+02	-3.900000e-01	-3.941250e-01	
2.099609e+02	2.890625e+02	-3.900000e-01	-3.922500e-01	
2.109375e+02	2.880859e+02	-3.911250e-01	-3.945000e-01	
2.119141e+02	2.871094e+02	-3.888750e-01	-3.903750e-01	
2.128906e+02	2.861328e+02	-3.885000e-01	-3.952500e-01	
2.138672e+02	2.851563e+02	-3.907500e-01	-3.922500e-01	
2.148438e+02	2.841797e+02	-3.911250e-01	-3.922500e-01	
2.158203e+02	2.832031e+02	-3.911250e-01	-3.933750e-01	
2.167969e+02	2.822266e+02	-3.888750e-01	-3.933750e-01	
2.177734e+02	2.812500e+02	-3.911250e-01	-3.915000e-01	
2.187500e+02	2.802734e+02	-3.885000e-01	-3.933750e-01	
2.197266e+02	2.792969e+02	-3.888750e-01	-3.933750e-01	
2.207031e+02	2.783203e+02	-3.866250e-01	-3.907500e-01	
2.216797e+02	2.773438e+02	-3.885000e-01	-3.900000e-01	
2.226563e+02	2.763672e+02	-3.870000e-01	-3.918750e-01	
2.236328e+02	2.753906e+02	-3.858750e-01	-3.922500e-01	
2.246094e+02	2.744141e+02	-3.900000e-01	-3.915000e-01	
2.255859e+02	2.734375e+02	-3.885000e-01	-3.915000e-01	
2.265625e+02	2.724609e+02	-3.881250e-01	-3.930000e-01	
2.275391e+02	2.714844e+02	-3.866250e-01	-3.885000e-01	
2.285156e+02	2.705078e+02	-3.881250e-01	-3.937500e-01	
2.294922e+02	2.695313e+02	-3.866250e-01	-3.915000e-01	
2.304688e+02	2.685547e+02	-3.885000e-01	-3.907500e-01	
2.314453e+02	2.675781e+02	-3.885000e-01	-3.926250e-01	
2.324219e+02	2.666016e+02	-3.862500e-01	-3.903750e-01	
2.333984e+02	2.656250e+02	-3.821250e-01	-3.907500e-01	
2.343750e+02	2.646484e+02	-3.851250e-01	-3.941250e-01	
2.353516e+02	2.636719e+02	-3.836250e-01	-3.911250e-01	
2.363281e+02	2.626953e+02	-3.825000e-01	-3.903750e-01	
2.373047e+02	2.617188e+02	-3.840000e-01	-3.926250e-01	
2.382813e+02	2.607422e+02	-3.851250e-01	-3.945000e-01	
2.392578e+02	2.597656e+02	-3.806250e-01	-3.918750e-01	
2.402344e+02	2.587891e+02	-3.825000e-01	-3.926250e-01	
2.412109e+02	2.578125e+02	-3.828750e-01	-3.907500e-01	
2.421875e+02	2.568359e+02	-3.836250e-01	-3.896250e-01	
2.431641e+02	2.558594e+02	-3.843750e-01	-3.926250e-01	
2.441406e+02	2.548828e+02	-3.836250e-01	-3.922500e-01	
2.451172e+02	2.539063e+02	-3.817500e-01	-3.907500e-01	
2.460938e+02	2.529297e+02	-3.825000e-01	-3.915000e-01	
2.470703e+02	2.519531e+02	-3.836250e-01	-3.911250e-01	
2.480469e+02	2.509766e+02	-3.866250e-01	-3.915000e-01	
2.490234e+02	2.500000e+02	-3.836250e-01	-3.900000e-01	
2.500000e+02	2.490234e+02	-3.847500e-01	-3.911250e-01	
2.509766e+02	2.480469e+02	-3.836250e-01	-3.915000e-01	
2.519531e+02	2.470703e+02	-3.836250e-01	-3.918750e-01	
2.529297e+02	2.460938e+02	-3.828750e-01	-3.911250e-01	
2.539063e+02	2.451172e+02	-3.847500e-01	-3.885000e-01	
2.548828e+02	2.441406e+02	-3.832500e-01	-3.903750e-01	
2.558594e+02	2.431641e+02	-3.836250e-01	-3.911250e-01	
2.568359e+02	2.421875e+02	-3.873750e-01	-3.900000e-01	
2.578125e+02	2.412109e+02	-3.855000e-01	-3.915000e-01	
2.587891e+02	2.402344e+02	-3.851250e-01	-3.900000e-01	
2.597656e+02	2.392578e+02	-3.870000e-01	-3.922500e-01	
2.607422e+02	2.382813e+02	-3.840000e-01	-3.896250e-01	
2.617188e+02	2.373047e+02	-3.843750e-01	-3.930000e-01	
2.626953e+02	2.363281e+02	-3.832500e-01	-3.937500e-01	
2.636719e+02	2.353516e+02	-3.851250e-01	-3.933750e-01	
2.646484e+02	2.343750e+02	-3.881250e-01	-3.922500e-01	
2.656250e+02	2.333984e+02	-3.866250e-01	-3.930000e-01	
2.666016e+02	2.324219e+02	-3.858750e-01	-3.907500e-01	
2.675781e+02	2.314453e+02	-3.836250e-01	-3.903750e-01	
2.685547e+02	2.304688e+02	-3.862500e-01	-3.903750e-01	
2.695313e+02	2.294922e+02	-3.810000e-01	-3.952500e-01	
2.705078e+02	2.285156e+02	-3.862500e-01	-3.915000e-01	
2.714844e+02	2.275391e+02	-3.862500e-01	-3.907500e-01	
2.724609e+02	2.265625e+02	-3.881250e-01	-3.903750e-01	
2.734375e+02	2.255859e+02	-3.851250e-01	-3.896250e-01	
2.744141e+02	2.246094e+02	-3.862500e-01	-3.892500e-01	
2.753906e+02	2.236328e+02	-3.843750e-01	-3.896250e-01	
2.763672e+02	2.226563e+02	-3.843750e-01	-3.930000e-01	
2.773438e+02	2.216797e+02	-3.843750e-01	-3.885000e-01	
2.783203e+02	2.207031e+02	-3.866250e-01	-3.892500e-01	
2.792969e+02	2.197266e+02	-3.836250e-01	-3.911250e-01	
2.802734e+02	2.187500e+02	-3.836250e-01	-3.918750e-01	
2.812500e+02	2.177734e+02	-3.911250e-01	-3.881250e-01	
2.822266e+02	2.167969e+02	-3.802500e-01	-3.915000e-01	
2.832031e+02	2.158203e+02	-3.870000e-01	-3.915000e-01	
2.841797e+02	2.148438e+02	-3.843750e-01	-3.900000e-01	
2.851563e+02	2.138672e+02	-3.870000e-01	-3.885000e-01	
2.861328e+02	2.128906e+02	-3.866250e-01	-3.888750e-01	
2.871094e+02	2.119141e+02	-3.847500e-01	-3.858750e-01	
2.880859e+02	2.109375e+02	-3.862500e-01	-3.888750e-01	
2.890625e+02	2.099609e+02	-3.870000e-01	-3.888750e-01	
2.900391e+02	2.089844e+02	-3.896250e-01	-3.911250e-01	
2.910156e+02	2.080078e+02	-3.862500e-01	-3.896250e-01	
2.919922e+02	2.070313e+02	-3.858750e-01	-3.941250e-01	
2.929688e+02	2.060547e+02	-3.881250e-01	-3.915000e-01	
2.939453e+02	2.050781e+02	-3.900000e-01	-3.903750e-01	
2.949219e+02	2.041016e+02	-3.877500e-01	-3.933750e-01	
2.958984e+02	2.031250e+02	-3.877500e-01	-3.892500e-01	
2.968750e+02	2.021484e+02	-3.870000e-01	-3.907500e-01	
2.978516e+02	2.011719e+02	-3.873750e-01	-3.892500e-01	
2.988281e+02	2.001953e+02	-3.888750e-01	-3.888750e-01	
2.998047e+02	1.992188e+02	-3.892500e-01	-3.918750e-01	
3.007813e+02	1.982422e+02	-3.873750e-01	-3.885000e-01	
3.017578e+02	1.972656e+02	-3.877500e-01	-3.922500e-01	
3.027344e+02	1.962891e+02	-3.866250e-01	-3.903750e-01	
3.037109e+02	1.953125e+02	-3.855000e-01	-3.877500e-01	
3.046875e+02	1.943359e+02	-3.843750e-01	-3.915000e-01	
3.056641e+02	1.933594e+02	-3.892500e-01	-3.877500e-01	
3.066406e+02	1.923828e+02	-3.866250e-01	-3.926250e-01	
3.076172e+02	1.914063e+02	-3.885000e-01	-3.903750e-01	
3.085938e+02	1.904297e+02	-3.858750e-01	-3.918750e-01	
3.095703e+02	1.894531e+02	-3.847500e-01	-3.885000e-01	
3.105469e+02	1.884766e+02	-3.851250e-01	-3.907500e-01	
3.115234e+02	1.875000e+02	-3.855000e-01	-3.892500e-01	
3.125000e+02	1.865234e+02	-3.847500e-01	-3.907500e-01	
3.134766e+02	1.855469e+02	-3.855000e-01	-3.922500e-01	
3.144531e+02	1.845703e+02	-3.858750e-01	-3.881250e-01	
3.154297e+02	1.835938e+02	-3.892500e-01	-3.903750e-01	
3.164063e+02	1.826172e+02	-3.847500e-01	-3.881250e-01	
3.173828e+02	1.816406e+02	-3.851250e-01	-3.903750e-01	
3.183594e+02	1.806641e+02	-3.885000e-01	-3.907500e-01	
3.193359e+02	1.796875e+02	-3.877500e-01	-3.896250e-01	
3.203125e+02	1.787109e+02	-3.862500e-01	-3.888750e-01	
3.212891e+02	1.777344e+02	-3.847500e-01	-3.896250e-01	
3.222656e+02	1.767578e+02	-3.885000e-01	-3.885000e-01	
3.232422e+02	1.757813e+02	-3.885000e-01	-3.915000e-01	
3.242188e+02	1.748047e+02	-3.862500e-01	-3.907500e-01	
3.251953e+02	1.738281e+02	-3.900000e-01	-3.892500e-01	
3.261719e+02	1.728516e+02	-3.866250e-01	-3.885000e-01	
3.271484e+02	1.718750e+02	-3.851250e-01	-3.885000e-01	
3.281250e+02	1.708984e+02	-3.858750e-01	-3.877500e-01	
3.291016e+02	1.699219e+02	-3.866250e-01	-3.866250e-01	
3.300781e+02	1.689453e+02	-3.873750e-01	-3.888750e-01	
3.310547e+02	1.679688e+02	-3.892500e-01	-3.892500e-01	
3.320313e+02	1.669922e+02	-3.877500e-01	-3.918750e-01	
3.330078e+02	1.660156e+02	-3.903750e-01	-3.903750e-01	
3.339844e+02	1.650391e+02	-3.877500e-01	-3.896250e-01	
3.349609e+02	1.640625e+02	-3.870000e-01	-3.903750e-01	
3.359375e+02	1.630859e+02	-3.885000e-01	-3.881250e-01	
3.369141e+02	1.621094e+02	-3.855000e-01	-3.915000e-01	
3.378906e+02	1.611328e+02	-3.843750e-01	-3.937500e-01	
3.388672e+02	1.601563e+02	-3.866250e-01	-3.915000e-01	
3.398438e+02	1.591797e+02	-3.847500e-01	-3.892500e-01	
3.408203e+02	1.582031e+02	-3.847500e-01	-3.900000e-01	
3.417969e+02	1.572266e+02	-3.847500e-01	-3.918750e-01	
3.427734e+02	1.562500e+02	-3.858750e-01	-3.926250e-01	
3.437500e+02	1.552734e+02	-3.888750e-01	-3.885000e-01	
3.447266e+02	1.542969e+02	-3.843750e-01	-3.888750e-01	
3.457031e+02	1.533203e+02	-3.851250e-01	-3.911250e-01	
3.466797e+02	1.523438e+02	-3.881250e-01	-3.896250e-01	
3.476563e+02	1.513672e+02	-3.877500e-01	-3.911250e-01	
3.486328e+02	1.503906e+02	-3.855000e-01	-3.930000e-01	
3.496094e+02	1.494141e+02	-3.862500e-01	-3.877500e-01	
3.505859e+02	1.484375e+02	-3.877500e-01	-3.885000e-01	
3.515625e+02	1.474609e+02	-3.877500e-01	-3.911250e-01	
3.525391e+02	1.464844e+02	-3.877500e-01	-3.870000e-01	
3.535156e+02	1.455078e+02	-3.900000e-01	-3.866250e-01	
3.544922e+02	1.445313e+02	-3.843750e-01	-3.885000e-01	
3.554688e+02	1.435547e+02	-3.847500e-01	-3.862500e-01	
3.564453e+02	1.425781e+02	-3.885000e-01	-3.866250e-01	
3.574219e+02	1.416016e+02	-3.873750e-01	-3.896250e-01	
3.583984e+02	1.406250e+02	-3.873750e-01	-3.896250e-01	
3.593750e+02	1.396484e+02	-3.873750e-01	-3.911250e-01	
3.603516e+02	1.386719e+02	-3.892500e-01	-3.870000e-01	
3.613281e+02	1.376953e+02	-3.896250e-01	-3.892500e-01	
3.623047e+02	1.367188e+02	-3.866250e-01	-3.873750e-01	
3.632813e+02	1.357422e+02	-3.877500e-01	-3.888750e-01	
3.642578e+02	1.347656e+02	-3.881250e-01	-3.892500e-01	
3.652344e+02	1.337891e+02	-3.877500e-01	-3.881250e-01	
3.662109e+02	1.328125e+02	-3.873750e-01	-3.900000e-01	
3.671875e+02	1.318359e+02	-3.843750e-01	-3.903750e-01	
3.681641e+02	1.308594e+02	-3.866250e-01	-3.911250e-01	
3.691406e+02	1.298828e+02	-3.847500e-01	-3.892500e-01	
3.701172e+02	1.289063e+02	-3.873750e-01	-3.888750e-01	
3.710938e+02	1.279297e+02	-3.843750e-01	-3.885000e-01	
3.720703e+02	1.269531e+02	-3.851250e-01	-3.892500e-01	
3.730469e+02	1.259766e+02	-3.858750e-01	-3.892500e-01	
3.740234e+02	1.250000e+02	-3.862500e-01	-3.900000e-01	
3.750000e+02	1.240234e+02	-3.862500e-01	-3.896250e-01	
3.759766e+02	1.230469e+02	-3.873750e-01	-3.873750e-01	
3.769531e+02	1.220703e+02	-3.877500e-01	-3.907500e-01	
3.779297e+02	1.210938e+02	-3.877500e-01	-3.877500e-01	
3.789063e+02	1.201172e+02	-3.900000e-01	-3.877500e-01	
3.798828e+02	1.191406e+02	-3.888750e-01	-3.918750e-01	
3.808594e+02	1.181641e+02	-3.877500e-01	-3.888750e-01	
3.818359e+02	1.171875e+02	-3.881250e-01	-3.877500e-01	
3.828125e+02	1.162109e+02	-3.855000e-01	-3.903750e-01	
3.837891e+02	1.152344e+02	-3.866250e-01	-3.888750e-01	
3.847656e+02	1.142578e+02	-3.873750e-01	-3.896250e-01	
3.857422e+02	1.132813e+02	-3.885000e-01	-3.903750e-01	
