Calc_Ramp_Ex_nm	Calc_Ramp_Rt_nm	Defl_V_Ex	Defl_V_Rt	
2.421875e+02	2.568359e+02	-8.662500e-02	-8.887500e-02	
2.431641e+02	2.558594e+02	-8.850000e-02	-8.850000e-02	
2.441406e+02	2.548828e+02	-8.512500e-02	-8.887500e-02	
2.451172e+02	2.539063e+02	-8.662500e-02	-9.000000e-02	
2.460938e+02	2.529297e+02	-8.625000e-02	-8.850000e-02	
2.470703e+02	2.519531e+02	-8.587500e-02	-8.925000e-02	
2.480469e+02	2.509766e+02	-8.925000e-02	-8.925000e-02	
2.490234e+02	2.500000e+02	-8.775000e-02	-8.887500e-02	
2.500000e+02	2.490234e+02	-8.812500e-02	-9.037500e-02	
2.509766e+02	2.480469e+02	-8.662500e-02	-9.037500e-02	
2.519531e+02	2.470703e+02	-8.812500e-02	-8.962500e-02	
2.529297e+02	2.460938e+02	-8.812500e-02	-8.812500e-02	
2.539063e+02	2.451172e+02	-8.812500e-02	-9.000000e-02	
2.548828e+02	2.441406e+02	-8.737500e-02	-8.962500e-02	
2.558594e+02	2.431641e+02	-8.887500e-02	-9.000000e-02	
2.568359e+02	2.421875e+02	-8.775000e-02	-8.925000e-02	
2.578125e+02	2.412109e+02	-8.437500e-02	-8.962500e-02	
2.587891e+02	2.402344e+02	-8.850000e-02	-9.000000e-02	
2.597656e+02	2.392578e+02	-8.962500e-02	-8.775000e-02	
2.607422e+02	2.382813e+02	-8.662500e-02	-8.662500e-02	
2.617188e+02	2.373047e+02	-8.737500e-02	-8.962500e-02	
2.626953e+02	2.363281e+02	-8.662500e-02	-9.112500e-02	
2.636719e+02	2.353516e+02	-8.587500e-02	-9.150000e-02	
2.646484e+02	2.343750e+02	-8.662500e-02	-8.812500e-02	
2.656250e+02	2.333984e+02	-9.000000e-02	-8.887500e-02	
2.666016e+02	2.324219e+02	-8.662500e-02	-8.850000e-02	
2.675781e+02	2.314453e+02	-8.775000e-02	-9.037500e-02	
2.685547e+02	2.304688e+02	-8.850000e-02	-8.812500e-02	
2.695313e+02	2.294922e+02	-8.737500e-02	-9.075000e-02	
2.705078e+02	2.285156e+02	-8.887500e-02	-8.962500e-02	
2.714844e+02	2.275391e+02	-8.850000e-02	-8.962500e-02	
2.724609e+02	2.265625e+02	-8.850000e-02	-8.925000e-02	
2.734375e+02	2.255859e+02	-8.925000e-02	-8.925000e-02	
2.744141e+02	2.246094e+02	-8.625000e-02	-8.962500e-02	
2.753906e+02	2.236328e+02	-8.887500e-02	-8.775000e-02	
2.763672e+02	2.226563e+02	-8.850000e-02	-9.000000e-02	
2.773438e+02	2.216797e+02	-8.887500e-02	-8.850000e-02	
2.783203e+02	2.207031e+02	-8.775000e-02	-9.150000e-02	
2.792969e+02	2.197266e+02	-8.587500e-02	-9.075000e-02	
2.802734e+02	2.187500e+02	-8.775000e-02	-8.925000e-02	
2.812500e+02	2.177734e+02	-8.737500e-02	-9.037500e-02	
2.822266e+02	2.167969e+02	-8.775000e-02	-8.812500e-02	
2.832031e+02	2.158203e+02	-8.925000e-02	-9.075000e-02	
2.841797e+02	2.148438e+02	-8.812500e-02	-9.000000e-02	
2.851563e+02	2.138672e+02	-8.887500e-02	-9.150000e-02	
2.861328e+02	2.128906e+02	-8.737500e-02	-9.075000e-02	
2.871094e+02	2.119141e+02	-8.925000e-02	-8.775000e-02	
2.880859e+02	2.109375e+02	-8.887500e-02	-8.925000e-02	
2.890625e+02	2.099609e+02	-8.700000e-02	-9.112500e-02	
